,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Spanish_La_Rioja,0.0106818,0.0147636,0.0119727,0.0002364,0.0156182,-0.0012545,-0.0009455,0.0008091,0.0122091,0.0204273,-0.0009909,0.0054727,-0.0129,-0.0100727,0.0072091,0.0013636,-0.0006545,0.0004455,-0.0028182,-0.0003091,0.0047909,-0.0005273,-0.0048455,-0.0053182,0.0005455
Spanish_Lleida,0.0107333,0.0144556,0.0114,0.0006333,0.0143778,-0.0005444,0.0002778,0.0009111,0.0110444,0.0163556,-0.0005667,0.0059667,-0.0110333,-0.0099222,0.0061889,0.0001778,-0.0010889,0.0005111,0.001,-0.0007222,0.0059222,0.0002667,-0.0013778,-0.0006556,-0.0005333
Spanish_Mallorca,0.0103333,0.0145667,0.0103222,0.0003333,0.0128,-0.0004889,0.0001667,0.0013333,0.0085111,0.0153333,-0.0018667,0.0041889,-0.0104667,-0.0061111,0.0047444,0.0019,0.0010444,0.0011556,-7e-04,-0.0010778,0.0007778,0.0006111,-0.0014222,0.0001667,-2e-04
Spanish_Menorca,0.0101667,0.0145333,0.0097667,-0.0018667,0.0139,-6e-04,6e-04,6.67e-05,0.0106,0.0161,-0.0013667,0.0062,-0.0097,-0.0052667,0.0023667,-0.0021667,-0.0021667,0.0011,-7e-04,-0.0014333,0.0026333,0.0015667,0.0008667,-0.0055,-0.0049
Spanish_Murcia,0.0096,0.014075,0.01005,-0.0018,0.014775,-0.00075,-0.002125,-0.00145,0.01235,0.017675,-0.0021,0.002275,-0.008325,-0.00785,0.003475,-0.001075,0.000775,0.000675,-5e-05,8e-04,0.004025,-0.002375,-0.00055,-0.0025,0.00165
Spanish_Navarra,0.0105,0.0144,0.0117333,-0.0002333,0.0158333,-0.0004333,-0.0013667,-0.0006333,0.0122,0.0212333,-0.0030667,0.0076667,-0.0102667,-0.0123667,0.0115333,0.0021333,-0.0067,0.0008667,-0.0019667,-0.0020333,0.0037333,0.0020667,-0.0056333,3.33e-05,0.0039667
Spanish_Pais_Vasco,0.0112667,0.0149333,0.0149333,0.0025,0.0169333,0.0008667,1e-04,0.0012667,0.0135667,0.0218667,-0.0036333,0.0062333,-0.0141667,-0.0087667,0.0135667,-0.0018667,-0.0094667,0.0022667,0.0017667,-0.0052667,0.0062,-0.0019667,-0.0053,-0.0056,0.0030667
Spanish_Penedes,0.0107,0.0143636,0.0108364,0.0014636,0.0136636,0.0006636,-0.0010273,0.0003455,0.0090091,0.0154909,-0.0008364,0.0036,-0.0108545,-0.0100636,0.0074182,0.0010727,0.0014727,0.0015182,8.18e-05,-9e-04,0.0013818,-0.0005182,-0.0022455,-0.0013909,0.0003545
Spanish_Peri-Barcelona,0.01065,0.01474,0.01096,0.00047,0.01449,9e-05,0.00023,0.00058,0.01049,0.01648,-0.00107,0.00467,-0.00923,-0.00898,0.0054,0.00095,6e-05,-2e-04,-0.00059,-0.00109,0.00217,0.00067,-0.00119,-0.00035,0.00191
Spanish_Pirineu,0.0107167,0.0144333,0.0113167,8e-04,0.0146167,-3e-04,-0.0003667,0.0019,0.0124167,0.0188333,-0.0014167,0.0064167,-0.00995,-0.00905,0.0051833,0.0003333,-0.0011,3e-04,-0.0035333,-0.0012833,0.0029667,-5e-04,-0.0023,-0.00535,0.0015167
Spanish_Soria,0.0107,0.014,0.01325,0.00235,0.01545,0.00045,-0.00125,-0.00055,0.0101,0.02055,-0.00645,0.0076,-0.0117,-0.0166,0.0084,0.01095,0.0104,-0.0023,-0.00325,-0.00055,-0.00025,-0.00115,-0.00305,-0.0049,-0.00175
Spanish_Terres_de_l'Ebre,0.01072,0.01446,0.01098,-0.00054,0.01392,-0.00158,-6e-05,0.00196,0.00918,0.01808,-0.00202,0.00522,-0.01118,-0.00808,0.0071,-0.00256,-0.00406,-0.00054,0.00032,0.00026,0.00232,6e-04,-0.0029,-0.00448,-0.00108
Spanish_Valencia,0.0103667,0.0142417,0.0108333,-0.000275,0.0151,-0.0005167,-0.00085,0.0007083,0.011325,0.01825,-0.00185,0.0055583,-0.00865,-0.0089667,0.007075,-0.0006417,-0.0036,-0.0013583,-0.0009833,-0.0007333,0.0044667,-0.0011083,-0.0016583,-0.0042667,0.0017167
Sri_Lankan,0.003185,-0.008525,-0.045825,0.0342,-0.0241,0.022405,-0.000525,0.005125,0.022735,0.016395,-0.002335,0.000455,-0.000935,0.00379,-0.005595,-0.006895,-0.00032,0.000885,0.000755,0.000795,0.0026,0.00081,0.000865,4.5e-05,-0.00303
Sudan_Arab_Kababish,-0.02368,0.009676,-0.0076,-0.019716,-0.000708,-0.010008,-0.009856,0.004164,0.037712,-0.030044,-0.003388,-0.002,0.005776,0.000192,0.008492,-0.002096,0.00288,-0.005524,0.0049,0.001656,0.001208,0.004584,-0.001372,0.000616,-0.000436
Sudan_Arab_Rashaayda,0.0040333,0.0138917,-0.0174417,-0.0374083,-0.0035333,-0.0192,-0.0057417,-0.0046333,0.029725,-0.0019,0.0117583,-0.0235083,0.0486,0.0034667,0.0031833,0.022175,-0.0189417,0.000975,-0.0011667,0.0268417,0.0123,0.015775,-0.0050417,0.0061,-0.0086333
Sudan_Daju,-0.0443368,0.0065053,-0.0011895,-0.0069105,-0.0007632,-0.0036,-0.0110684,0.0098053,0.0385263,-0.0460842,-0.0093211,0.0092947,-0.0171211,-0.0005737,0.0075632,-0.0091895,0.0147789,-0.0091158,0.0124895,-0.0104579,-0.0004842,0.0016579,-0.0018842,-0.0023421,0.0031
Sudanese,-0.0507733,0.0053733,0.0008067,-0.00154,-0.0008533,-0.0006933,-0.0043333,0.00596,0.03588,-0.0493333,-0.0116067,0.01462,-0.0248733,-0.0002467,0.0056133,-0.01178,0.0138067,-0.0089733,0.0154533,-0.0147333,-0.00054,0.0037867,-0.0027067,-0.0028867,0.00304
Sudan_Nuba_Koalib,-0.0482158,0.0057579,-0.0005421,-0.0051316,-0.0005474,-0.0032158,-0.0103316,0.0092263,0.0453316,-0.0579053,-0.0122737,0.0137947,-0.0253789,-6e-04,0.0099895,-0.0153211,0.0180789,-0.0104421,0.0174895,-0.0168263,-0.0008105,0.0038421,-0.0008842,-0.0026684,0.0039526
Surui,0.00508,-0.03126,0.03106,0.03304,-0.03698,-0.00552,-0.13864,-0.16974,-0.00858,-0.0114,0.00128,-0.00312,0.00156,0.02606,-0.00994,0.00044,0.00836,-0.00098,2e-04,0.00102,-0.00284,0.01024,-0.0055,-0.00618,-0.00764
Swedish,0.0116139,0.012396,0.0192624,0.0182574,0.0130832,0.0074545,0.0027149,0.0040277,0.0017842,-0.0036564,-0.0025881,0.0003554,-0.0020485,-0.0024356,0.0107525,0.0044238,-0.0039158,0.0012802,0.0023792,0.0040099,0.0054277,0.0020426,0.0010168,0.0096218,0.0001772
Swiss_French,0.0111875,0.0142625,0.0109875,0.0031625,0.013375,0.002325,0.00035,0.00125,0.005775,0.0106625,-0.0004625,0.0044,-0.0107375,-0.0091,0.00615,0.0016375,0.0044125,-0.001275,0.0029125,-0.000275,0.0038375,0.00295,0.00135,0.0021375,-4e-04
Swiss_German,0.0112125,0.0138625,0.0122,0.0070375,0.0132,0.00265,0.0011875,0.002225,0.004225,0.006675,-0.0009375,0.0035125,-0.01005,-0.0064,0.0061625,-0.00085,-0.0019875,0.0009625,0.004275,-0.0007375,0.00155,0.0028375,-0.002075,0.0057875,-0.0021375
Swiss_Italian,0.0107333,0.0139,0.0061667,-0.0045,0.0087,-0.001,1e-04,0.0016,0.0045667,0.0111,0.0004667,0.0020667,-0.0075333,-0.0025333,-0.0022667,0.0014667,0.0047,-0.0019667,0.0016667,-0.0018333,0.0018667,-2e-04,-0.0012,0.0051,-0.0004333
Syed_Uttar_Pradesh_West,0.005825,-0.002675,-0.030975,0.024475,-0.022975,0.01725,-0.000825,0.0025,0.004275,0.004575,-0.00105,0.0021,0.0016,-0.00355,0.0023,0.00915,0.0029,-0.000475,-0.000925,-0.003875,0.00065,-0.00055,0.003925,0.00355,0.00295
Syrian,0.0055556,0.0125222,-0.0129,-0.0194444,-0.0057611,-0.0072167,-0.0014833,-0.0009833,-0.0002778,-0.0005778,0.0017278,-0.0037389,0.0076833,0.0007167,-0.0016333,0.0036,-0.0035778,-0.0005833,0.0015278,0.00115,0.0012889,0.00075,-0.0018111,-0.0004333,-0.0002056
Syrian_Aleppo,0.007,0.0121,-0.01,-0.017,-0.00725,-0.0078,5e-04,-0.0017,-0.00125,0.00115,-0.00165,-0.00125,0.00615,-0.0042,-0.00265,0.00825,-0.00095,0.00215,-5e-05,0.0011,-0.0014,-0.00285,0.00275,0.00135,-0.0022
Syrian_Hama,0.0072545,0.012884,-0.0131875,-0.02111,-0.00695,-0.007988,-0.001499,-0.002397,-0.001963,-0.000635,0.0017965,-0.0061915,0.008059,0.001113,-0.0068795,0.00454,0.002148,-0.001054,-0.0009305,0.001638,-0.0007435,0.0010185,-0.00364,0.000824,0.0006385
Syrian_Homs,0.00515,0.0117,-0.0102,-0.0191,-0.00685,-0.0055,-0.0013,0.0011,-0.00175,-0.00335,3e-04,-0.0043,0.00915,0.00405,-0.0025,0.00125,-0.0107,0.00415,0.0051,0.00165,-3e-04,0.0072,-0.00325,0.00165,0.00235
Syrian_Jew,0.00765,0.01405,-0.0095,-0.0206,-0.0019,-0.0079,-0.00185,-0.00105,3e-04,0.0046,0.00395,3e-04,0.0037,-0.00015,-1e-04,6e-04,-0.00305,-0.002,-0.003,-0.00385,0.001,-0.00265,0.00245,-0.0015,0.00195
Tabasaran,0.0097923,0.0103385,-0.0064,0.0022,-0.0127,0.0036462,0.0031692,-0.0023,-0.0274538,-0.0188846,-0.0008923,0.0025923,-0.0065538,-0.0069923,0.0109846,0.0008846,0.0012846,-0.0016231,-0.0025385,0.0043769,-0.0014846,0.0002154,0.0039231,0.0077615,-0.0028538
Tai_Lue,0.00137,-0.04293,-0.01041,-0.01898,0.04087,0.02063,-0.00086,-0.00378,-0.00886,-0.00544,0.00533,-0.00031,-0.00101,-0.00292,0.00022,0.00366,0.00186,0.00121,-0.00209,-0.00791,0.00635,0.00478,0.01217,0.00124,0.00629
Tajik_Afghanistan,0.0071286,0.001,-0.0170429,0.0111571,-0.0182643,0.0101286,0.0021214,0.0011786,-0.0085429,-0.0076143,-0.0038714,-0.0010287,0.0002071,-0.0048071,0.0073286,0.0071643,-0.004568,0.0020286,0.0016857,-0.0063643,-0.0037714,-0.0048924,-0.0004286,-0.0034643,0.0036071
Tajik_Tajikistan_Ayni,0.0080417,0.000925,-0.0077167,0.0056583,-0.0132417,0.0052083,0.0028917,-0.0002833,-0.01285,-0.0110417,-0.0053917,0.0010333,0.0004583,-0.00575,0.008325,0.0061,-0.007525,-0.0004583,0.0007083,-0.0066167,-0.0052667,-0.0030083,0.001325,0.00095,0.004225
Tajik_Tajikistan_Hisor,0.008025,7e-04,-0.0065,0.006575,-0.014175,0.00585,0.001975,1e-04,-0.012825,-0.012825,-0.002975,0.001325,-0.00105,-0.00645,0.008575,0.01065,0.001125,5e-05,0.001275,-0.007025,-0.00655,0.000325,0.002125,0.0015,0.00095
Tajik_Tajikistan_Kulob,0.0084429,0.0023,-0.0090429,0.0078143,-0.0159857,0.0074286,0.0007286,-0.0004857,-0.0157286,-0.0137286,-0.0042714,-0.0016143,-0.0018286,-0.0058429,0.0086,0.0093714,5.71e-05,0.0005429,0.0009571,-0.0062857,-0.005,-0.0016429,0.0001571,0.0023429,0.0015571
Tajik_Yaghnobi,0.00886,0.00581,-0.00755,0.00748,-0.01497,0.00669,0.00275,-0.00043,-0.017505,-0.01453,-0.00294,0.00021,-9e-05,-0.006825,0.00981,0.013395,-0.002755,0.000365,0.001135,-0.00882,-0.00629,-0.004045,0.001205,0.001955,0.002965
Talysh_Azerbaijan,0.0084167,0.0101944,-0.0162111,-0.0110833,-0.0138167,-0.0016556,0.0018722,-0.0016944,-0.0162611,-0.0071389,-0.0004111,0.0002667,-0.0007167,-0.0009611,0.0001778,0.0051,0.0005611,0.0010944,0.0012833,-0.0058389,-0.0001333,-0.00155,-0.0006667,-0.0017056,0.0031944
Tamang,0.0021571,-0.0351286,-0.0086143,-0.0022857,0.0023286,0.0060143,0.0019857,0.0032429,0.0045143,0.0100857,-0.0414,-0.0065143,0.0068,-0.0040143,-0.0085429,0.0001143,0.0020714,-0.0047857,-0.0042571,0.0035,0.0008143,0.0175143,0.0068286,-0.0018857,0.0265143
Tamil_Sri_Lanka,0.0032767,-0.0087,-0.04609,0.0351333,-0.0246767,0.0219233,-0.0007767,0.00618,0.02322,0.0169733,-0.00179,-0.0001833,-0.00103,0.0040733,-0.0057667,-0.00493,0.0022067,-7e-05,-9.67e-05,0.0024067,0.0029767,0.00053,-0.00052,-6.33e-05,-0.0043
Tarkhan_Muslim,0.0064333,-6e-04,-0.0306,0.0253,-0.0241333,0.0166,0.0017,0.002,4e-04,-0.0038667,-0.0023667,-0.0012,0.0041333,-0.0088,0.0035,0.0101333,0.0016,-3e-04,-6e-04,-0.0029667,-0.0025,-0.0061,0.0044333,-0.0054333,0.0061667
Tarkhan_Sikh/Hindu,0.0062636,-9e-04,-0.0289455,0.0258636,-0.0232091,0.0180636,0.0009818,0.0028727,0.0021273,-0.0008636,-0.0035818,-0.0005909,-0.0002636,-0.0026182,0.0049091,0.0055818,-0.0021182,7.27e-05,0.0009636,-0.0063,-0.0019727,-0.0042455,0.0020545,0.0008545,4.55e-05
Tatar_Crimean_steppe,0.0083,-0.005475,0.0101,0.002325,-0.0027,0.000725,0.002925,0.00445,-0.00305,-0.002675,-0.007075,-0.001375,0.0019,0.004775,-0.003025,0.0044,0.0078,-0.002925,0.00115,0.0033,-0.005025,0.00035,-0.001675,0.001875,0.002875
Tatar_Kazan,0.0096,0.0010538,0.0162846,0.0136308,-0.0019,0.0033923,0.0034769,0.0047615,-0.0036462,-0.0120385,0.0015769,-0.0045692,0.0086923,-0.0053154,-0.0069538,-0.0027692,0.0011769,0.0001538,-0.0057769,-0.0033923,-0.0001308,0.0007308,-0.0055538,0.0007077,-9.23e-05
Tatar_Lipka,0.0091167,-0.0024333,0.0124333,0.00685,-0.001,0.0017,0.0039167,0.0036833,-0.0049333,-0.0077667,-0.0052167,-0.0033667,0.0049667,0.007,-0.00195,-0.0055833,-0.0046667,-0.0005833,0.0011167,0.0001167,-0.0054333,-0.0022333,-0.0008167,-0.0017667,0.0014667
Tatar_Mishar,0.01021,0.00367,0.0171,0.01482,0.00289,0.00548,0.00383,0.00576,-0.00319,-0.01039,-0.00044,-0.00384,0.01032,0.00367,-0.00679,-0.00383,-0.00361,-0.00183,-0.00262,-0.00201,-5e-04,-0.00092,-0.00385,-0.0011,0.00056
Tatar_Siberian,0.0072842,-0.0135158,0.0173316,0.0081263,-0.0142737,-0.0034158,0.0032632,0.0040053,-0.0033158,-0.0097105,0.0015737,-0.0025211,0.0073947,-0.0147684,-0.0050526,-0.0012211,-0.0016053,-0.0002737,-0.0005632,0.0004842,-0.0060368,0.0029474,-0.0025316,-4.21e-05,-0.0003053
Tatar_Siberian_Zabolotniye,0.00714,-0.01574,0.02384,0.01486,-0.02004,-0.00484,0.00504,0.00696,-0.00216,-0.01434,0.01652,-0.00368,0.01028,-0.03354,-0.00898,-0.00706,-0.0041,2e-04,-0.0017,-0.0042,-0.00366,0.01072,0.00598,-0.00456,-0.00436
Tat_Azerbaijan,0.0089,0.0100167,-0.0118667,-0.0076333,-0.0126333,-0.0004667,0.0026833,-0.0009833,-0.0182167,-0.0103667,0.0002667,0.0014667,-0.0041,-0.0009167,0.00375,-0.0004667,-0.0048,0.00015,0.0006833,-0.0016,-5e-05,-0.0019333,-5e-04,0.0028167,0.0032833
Tat_Dagestan_Dzhalgan,0.0092267,0.0097533,-0.00924,-0.0024333,-0.0116267,0.0017,0.00308,-0.00264,-0.02234,-0.0152133,-3.33e-05,0.0012333,-0.0018533,-0.0052667,0.0085733,0.0003267,-0.0017467,0.00016,0.0001867,-0.0026867,-0.0006667,-4.67e-05,0.00086,0.0034333,0.0002133
Tat_Dagestan_Nyugdi,0.0087692,0.0087923,-0.0117385,-0.0082385,-0.0113231,-0.0002923,0.0016231,-0.0017769,-0.016,-0.0088231,-0.0012231,0.0021385,-0.0029846,-0.0018077,9e-04,0.0017154,-0.0022308,0.0016077,0.0005538,-0.0058308,0.0004154,-0.0025923,-0.0009154,-0.0010154,0.0008769
Teleut,0.0057333,-0.0244333,0.0193333,0.0036889,-0.0171778,-0.0067111,0.0035111,0.0050889,-0.0027889,-0.0054,-0.0074,-0.0026778,0.0014111,-0.0080889,0.0034556,0.0021222,-0.0022222,-0.0018333,0.0038444,0.0073111,-0.0195222,0.0024333,-0.0074667,-0.0020667,-0.0038111
Teleut_o,0.0049,-0.028,0.0179,3e-04,-0.0183,-0.0085,0.0059,0.0059,0.0036,-0.0037,-0.0128,0.0016,-0.0019,-0.0094,0.0075,0.0013,0.0068,0.0018,1e-04,-9e-04,-0.0093,1e-04,-0.0075,-0.002,-0.003
Telugu,0.0037355,-0.0079097,-0.0452871,0.0348935,-0.0251935,0.0230097,-0.0003258,0.005729,0.0204129,0.0148968,-0.0024516,0.0010387,-0.0003258,0.0023774,-0.0046968,-0.003229,0.0031194,0.0002226,-7.74e-05,0.0014355,0.0025613,-0.0005387,-0.0002677,0.0006806,-0.0025452
Thai,0.00173,-0.03685,-0.01673,-0.00873,0.0304,0.01967,-0.00138,-0.00265,-0.00238,-0.00326,0.01237,0.00134,-0.00358,0.00026,0.00044,-2e-05,-0.00043,-0.00168,-0.00294,-0.00173,0.00133,0.00615,0.0025,0.00158,0.011
Tharu,0.001913,-0.0295435,-0.0201783,0.0104348,-0.0030391,0.0125783,0.0010957,0.0037696,0.0154478,0.0156783,-0.0288478,-0.0032043,0.0038174,0.0017478,-0.010187,-0.0087522,0.0026,-0.0013957,-0.0039696,0.0064,0.0025304,0.0144348,0.0045739,0.0013087,0.0159957
Tharu_o1,0.0041,-0.0067,-0.0386,0.0332,-0.0219,0.0208,-6e-04,0.0026,0.0156,0.0096,-0.0016,7e-04,3e-04,4e-04,-0.002,0.0014,0.007,-5e-04,5e-04,0.0033,0.004,-0.0034,-8e-04,-0.001,-7e-04
Tharu_o2,0.00415,-0.0191,-0.01985,0.0146,-0.0119,0.0105,0.0015,0.00255,0.0079,0.0045,-0.02615,-0.0038,0.00275,-0.00325,-0.0037,8e-04,0.00215,-0.0046,1e-04,-0.00075,-0.0016,0.00975,-0.0052,0.0017,0.01465
Thiyya,0.0034,-0.0066,-0.04385,0.0305,-0.0248,0.01955,0.002,0.0051,0.01915,0.015,0.0015,0.00065,-0.00055,0.00795,-0.0027,-0.00975,-0.00735,1e-04,5e-05,-0.00155,-0.00025,-0.00015,-0.0011,0.00355,-0.00275
Thiyya_Thrissur,0.00355,-0.0068,-0.044,0.03205,-0.0249,0.0209,-0.00075,0.0049,0.019,0.01325,-0.00225,2e-04,-0.0016,0.0023,-0.0071,-0.003,0.0011,0.0022,0.00325,-0.00075,0.0027,0.00085,-0.0034,-1e-04,5e-04
Tibetan,0.0020778,-0.0405167,0.0010056,-0.0113444,0.0050889,0.0022944,0.0034556,0.0027667,0.0020556,0.0072778,-0.0509,-0.0080389,0.0082278,-0.0035444,-0.0075611,-0.0032889,0.0026944,-0.0031556,-0.0052833,0.004,3.33e-05,0.0199778,0.0064889,0.00025,0.0276611
Tibetan_Chamdo,0.0018167,-0.0417917,0.0031167,-0.0136,0.0057167,0.0003083,0.00355,0.0020333,0.00115,0.0080333,-0.054375,-0.0055583,0.006725,-0.0013167,-0.0078167,-0.0018083,0.002225,-0.0003083,-0.0062917,0.0037167,-0.0007333,0.0198417,0.0043,0.0020833,0.0314667
Tibetan_Gangcha,0.0023789,-0.0394579,0.0038842,-0.0120895,0.0026316,0.0001632,0.0042737,0.0027842,0.0004684,0.0046842,-0.0465684,-0.0055684,0.0053316,-0.0009947,-0.0035053,-0.0017211,-0.0003053,-0.0018474,-0.0049947,0.0038105,-0.0017105,0.0140158,0.0015,0.0009158,0.0238105
Tibetan_Gannan,0.00268,-0.03878,0.00154,-0.01518,0.00996,0.0064,0.00308,0.0022,-0.00562,0.00108,-0.04138,-0.00634,0.0067,-0.0051,-0.00438,-0.00326,0.00032,-0.00146,-0.00556,-0.00592,0.00228,0.0092,0.00896,0.00128,0.00864
Tibetan_Lhasa,0.002,-0.0406667,0.0019,-0.0120667,0.0046667,0.0017556,0.0037889,0.0030778,0.0018111,0.0074444,-0.0513889,-0.0048444,0.0061667,-0.0040556,-0.0085333,-0.0028,0.0003667,-0.0029,-0.0084889,0.0040889,0.0007333,0.0182667,0.0039333,-0.0012333,0.0299778
Tibetan_Nagqu,0.001825,-0.041375,0.002325,-0.0117125,0.00465,0.000925,0.00355,0.0034375,0.001275,0.0071625,-0.05225,-0.0053375,0.0087625,-0.0029875,-0.00665,-0.001475,0.0003375,-0.0019375,-0.0059875,0.0043125,-0.0014375,0.0198375,0.002975,0.0010875,0.0279
Tibetan_Shannan,0.0019556,-0.0400889,0.0009667,-0.0108667,0.0049556,0.0007778,0.0029333,0.0017667,0.0023889,0.0070556,-0.0501778,-0.0057222,0.0085444,-0.0004222,-0.0066667,-0.0037556,-0.0004667,-0.0024,-0.0059333,0.0042889,-0.0025333,0.0188,0.0044889,-2e-04,0.0293889
Tibetan_Shigatse,0.00173,-0.0407,0.00106,-0.01057,0.00453,0.00161,0.00216,0.00263,0.00129,0.00599,-0.04883,-0.0055,0.00743,-0.00216,-0.00721,-0.00277,-0.00176,-0.00307,-0.00681,0.0031,-0.00099,0.01956,0.0028,-0.00219,0.02914
Tibetan_Xinlong,0.00183,-0.04308,-0.00032,-0.01673,0.01514,0.00771,0.00211,0.00019,-0.00259,0.00331,-0.0416,-0.00606,0.00743,-0.00348,-0.00448,-0.00032,0.00074,-0.00109,-0.00543,-0.00103,0.00521,0.01152,0.00752,0.00017,0.01684
Tibetan_Xunhua,0.0018,-0.0395,0.0009333,-0.0115667,0.0069667,0.0028,0.0034,0.0020667,-0.0012,0.0068333,-0.0462,-0.0066667,0.0071,-0.0031667,-0.0067,0.0015333,0.0042333,-0.0028667,-0.0061667,0.0020333,0.0036333,0.0131,0.0037333,0.0048667,0.0183
Tibetan_Yajiang,0.00189,-0.04164,0.00158,-0.0152,0.0091,0.00239,0.00288,0.0013,-0.00177,0.00489,-0.05072,-0.00586,0.00752,-0.00215,-0.00554,-0.00316,7e-05,-0.00076,-0.0066,0.00281,0.00215,0.01851,0.00883,-0.00017,0.02563
Tibetan_Yunnan,0.001875,-0.042525,0.001725,-0.014475,0.010625,0.002725,0.00305,0.0019,-0.002625,0.00435,-0.04605,-0.0035,0.005625,-0.00205,-0.0065,-0.003525,0.00035,0.00045,-0.007925,0.002575,0.000325,0.01955,0.00555,-0.0043,0.030125
Tikar_South,-0.0552,0.00635,0.0052,0.00535,5e-05,0.00495,-0.0061,0.0115,-0.01655,0.01205,0.0038,-0.0023,0.0018,-0.00105,-0.00045,0.00265,0.00015,-0.00015,0.00035,0.0011,-0.00065,-0.0012,-0.00095,-0.00105,-2e-04
Tindal,0.0098833,0.0102667,-0.0067722,0.0029833,-0.0139278,0.0047667,0.0036611,-0.0024,-0.0304944,-0.0226667,-0.0020944,0.0056333,-0.0085833,-0.0064,0.012,-0.0040278,-0.0024389,-0.0022111,-0.0048056,0.0060444,-0.00135,0.0012778,0.0038833,0.0065444,-0.0013389
Tlingit,0.0079,-0.012525,0.02565,0.019375,-0.014125,-4e-04,-0.0247,-0.03025,-0.002725,-0.01465,0.0049,-0.003275,0.009775,-0.00185,-0.01475,-0.003475,0.0024,0.0036,0.008375,0.002575,0.0038,-0.01175,0.003775,0.0064,0.013125
Toda,0.0035,-0.00475,-0.04325,0.03225,-0.02775,0.0179,4e-04,0.00445,0.0141,0.0107,0.00195,-2e-04,-0.00255,0.00175,-0.00235,0.0047,0.00035,-7e-04,0.00445,-7e-04,0.00385,-0.00835,-0.0032,-0.006,-0.0056
Todzin,0.0043333,-0.0358,0.0288,0.0004333,-0.0353,-0.0196333,0.0088333,0.0128667,0.0090667,0.0081,0.0147,0.0023,0.0001333,-0.0143667,0.0001333,-0.0019333,0.0019667,-6.67e-05,0.0123667,0.011,-0.018,0.0023,0.0011667,-0.0068,-0.0019333
Torbeši_Polog,0.0107,0.01375,0.0048,-0.0033,0.0079,-0.0019,0.0021,0.0016,0.00065,0.00595,0.0014,0.00065,-0.0032,0.00685,-0.01265,-0.00295,0.0062,0.00055,0.00395,-0.00585,-0.005,0.00115,0.0042,0.00385,-0.00355
Tripuri,0.0016222,-0.0362778,-0.0133278,-0.0031556,0.0129556,0.0122444,0.0008444,0.0011611,0.0045056,0.00605,-0.0171833,-0.0025611,0.0035111,0.0004278,-0.0067222,-0.00425,0.0036556,-0.0020556,-0.0066556,0.0060889,-0.0020667,0.0186778,0.0015611,0.0030944,0.03045
Tsez_A,0.0098467,0.0117,-0.0109333,-0.0020667,-0.0153333,0.00408,0.0035,-0.0016267,-0.0330267,-0.0210133,-0.0011933,0.0044867,-0.01144,-0.0072533,0.0116733,-0.0028467,0.0031467,-0.00094,-0.00388,0.0026467,0.0034667,-0.0004867,0.0039733,0.0067667,0.0009333
Tsez_B,0.010025,0.010475,-0.007125,0.00195,-0.01385,0.004875,0.0033,-0.002775,-0.030825,-0.02085,-0.00365,0.0034,-0.00865,-0.0057,0.015025,-0.007525,-0.0016,-0.001575,-0.0027,0.005325,0.00115,1e-04,0.006575,0.005875,-0.002925
Tswa,-0.0554333,0.0062333,0.0058667,0.0055667,-0.00015,0.0044,-0.0052333,0.01,-0.01535,0.0060167,2e-04,-0.0003167,-0.0069167,3.33e-05,-0.0132833,0.00845,-0.00905,0.0086333,-0.0076833,0.0024667,6e-04,-0.0007167,0.0016333,0.0012667,-0.0001667
Tu,0.0021,-0.0398,0.0026,-0.01432,0.00908,0.00346,0.00244,0.00156,-0.00294,0.00284,-0.04134,-0.00562,0.00638,-0.00286,-0.00546,0.00064,0.00074,-8e-04,-0.0041,-0.00156,0.00194,0.0104,0.00598,0.00126,0.01194
Tubalar,0.00606,-0.02082,0.01853,0.00821,-0.01789,-0.00344,0.00218,0.00278,-0.00496,-0.00798,-0.00834,-0.00164,-0.00042,-0.01902,0.004,0.00114,-0.00671,-0.00177,0.0065,0.01088,-0.02691,0.00657,-0.00426,-0.00333,-0.00145
Tujia,0.0018333,-0.0444667,-0.0033,-0.0198,0.0264667,0.0121333,0.0017667,-0.0014667,-0.0052333,-0.0001333,-0.0289,-0.0038333,0.0032333,-0.0034,-0.0052667,0.0003667,-0.0007667,9e-04,-0.0061667,-0.0075,0.0100333,0.0083667,0.0111333,-0.0017,0.0058333
Tunisia,-0.0010909,0.0135091,-0.0033682,-0.02045,0.0056955,-0.0096,-0.0073364,0.0015273,0.0219409,0.0133409,0.0032864,-0.0037273,0.0109591,-0.0074227,0.0066682,-0.0044591,0.0010591,-0.0101318,-0.0207636,0.0051045,-0.00675,-0.0168318,0.0110409,-0.0016909,0.0029955
Tunisian,-0.0042625,0.0129375,-0.004,-0.0232625,0.006375,-0.011,-0.0094,0.002175,0.0265875,0.0108625,0.00335,-0.0053625,0.0179875,-0.0074,0.0096125,-0.0053875,-0.00285,-0.0102,-0.023075,0.0041375,-0.008375,-0.0184625,0.0147,-0.002775,0.000175
