,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
France_LaClape_LN_EBA_Veraza_oSteppe.SG,0.126344,0.150298,0.061471,0.015181,0.056626,0.004741,-0.002115,0.002308,0.028224,0.042461,0.002273,0.018284,-0.028246,-0.023121,0.014929,0.005038,0.006128,-0.010895,0.005279,-0.002876,0.012228,0.005935,-0.008874,-0.00494,-0.000479
France_LaClape_LN_EBA_Veraza.SG,0.1259643,0.1709473,0.058328,-0.0350993,0.0879137,-0.0211027,-0.0058753,0.008538,0.065584,0.0930013,-0.006387,0.0164353,-0.0263627,-0.0194507,-0.009817,-0.00769,0.0083447,0.002956,-0.0025137,-0.0101717,0.0090257,0.0054817,-0.0172543,-0.028759,0.0030737
France_LaClape_LN_EMBA_BellBeakerPossible_oNeolithic.SG,0.126344,0.170609,0.054305,-0.033269,0.081861,-0.017012,-0.00141,-0.006,0.06238,0.10023,-0.006658,0.010041,-0.024232,-0.015551,-0.0019,-0.005304,-0.00352,0.006588,0.007919,-0.010255,0.010981,0.001978,-0.015776,-0.033619,0.003832
France_LaClape_LN_EMBA_BellBeakerPossible.SG,0.126913,0.1518215,0.053174,0.0208335,0.0483165,-0.001813,0.001645,0.0077305,0.0270995,0.032165,-0.002598,0.0086175,-0.018211,-0.011973,0.007872,0.000199,0.0014345,0.004244,-0.0003145,0.001751,0.003182,0.004884,-0.0117085,-0.0069285,-0.0021555
France_LaClape_LN_EMBA.SG,0.1255847,0.1697627,0.059648,-0.0298775,0.0887858,-0.0157108,-0.0040343,0.001423,0.0676972,0.0903282,-0.0040057,0.0139377,-0.0293357,-0.016767,-0.0030992,-0.000221,0.008801,0.0037798,0.0021578,-0.0043772,0.0123738,0.0038538,-0.0173573,-0.0340812,0.0067258
France_LesMarmousets_ProtoMerovingien_possible.SG,0.127482,0.138112,0.059962,0.045866,0.043393,0.010877,0.003525,0.005307,0.016566,0.010205,0.000974,0.013788,-0.01442,-0.011423,0.02918,0.011138,-0.000522,0.004814,0.009176,0.003627,0.004243,0.006554,-0.002711,0.00012,0.002395
France_LN,0.130897,0.174671,0.041106,-0.04845,0.084631,-0.029284,-0.00282,-0.000923,0.070356,0.094216,0.00747,0.010491,-0.021407,-0.014726,-0.017508,-0.003447,0.005607,0.008742,0.005279,0.011631,0.001622,0.006183,-0.009737,-0.022413,-0.010418
France_MasRouge_LN_Ferrieres.SG,0.12862,0.175687,0.062602,-0.039406,0.076322,-0.027331,-0.00658,-0.007384,0.065039,0.091665,-0.002761,0.021881,-0.03776,-0.017065,-0.015608,0.003315,0.011474,0.005448,-0.009427,-0.004002,0.011729,-0.004328,-0.012325,-0.01928,0.005269
France_MBA,0.133173,0.142174,0.051666,0.01615,0.04647,-0.001394,-0.00893,-0.000462,0.022907,0.031891,-0.000162,0.007044,-0.019177,-0.022432,-0.000136,0.017634,0.014864,-0.002154,0.003142,-0.007003,0.006364,-0.001731,-0.01023,-0.000723,0.000479
France_Medieval_o,0.129758,0.146236,0.057699,0.037145,0.040315,0.017291,0.00188,0.002308,-0.001841,0.010934,-0.001137,0.004946,-0.018583,-0.023533,0.022937,0.017767,0.002608,0.001267,0.001885,0.01088,0.00262,0.005812,-0.006286,0.002048,-0.013532
France_Metz_GalloRoman.SG,0.129303,0.1425802,0.0538528,0.024548,0.0424694,0.0064702,0.0051702,0.0047074,0.0113306,0.0114806,-0.0056512,0.0076732,-0.0110306,-0.0083122,0.0068944,0.0041632,0.000313,0.001191,0.0008044,0.0033018,0.0054902,0.003141,-0.0025144,0.0043862,-0.003401
France_MN,0.1256218,0.1743986,0.0418972,-0.0521448,0.0786188,-0.0315215,-0.0026768,-0.001227,0.059297,0.0916248,0.0020002,0.014007,-0.0297285,-0.01249,-0.0162335,0.0007729,0.014002,0.0036245,0.0048808,-0.0059846,0.003022,0.0031909,-0.0110952,-0.0249638,0.0001022
France_MN_1,0.124826,0.1729783,0.0516657,-0.0383293,0.0868877,-0.030585,-0.003055,0.0003847,0.064425,0.0945807,0.001732,0.0134877,-0.0312187,-0.0198177,-0.007374,0.0057017,0.014907,0.0034207,-0.000545,0.000667,0.0147653,0.0024733,-0.0161863,-0.0319323,-0.0008783
France_MN_o,0.1257745,0.1584225,0.085795,0.0108205,0.1017115,-0.003765,-0.0008225,0.0110765,0.0696405,0.069614,-0.001299,0.004496,-0.0201435,-0.003303,-0.0022395,0.0131265,0.0132995,0.003484,0.0039595,0.0113805,0.02845,0.014467,-0.0241565,-0.0644665,5.95E-05
France_MontAime_MLN_oHG1.SG,0.136588,0.141159,0.133501,0.084303,0.115098,0.016455,0.00658,0.019845,0.074651,0.04319,-0.009581,-0.001049,-0.000743,-0.007844,0.018051,0.031291,0.008996,0.003294,-0.005154,0.032641,0.054778,0.008656,-0.028593,-0.084952,0.00479
France_MontAime_MLN.SG,0.1284576,0.1693033,0.0586153,-0.0252863,0.0903906,-0.0192833,-0.0019136,0.0045821,0.0622921,0.0853126,-0.001438,0.0125676,-0.0271837,-0.0116191,-0.008725,0.0123689,0.0221466,0.0047057,0.0069316,0.0074859,0.0122463,0.0018547,-0.0139799,-0.033292,0.003182
France_N,0.1265712,0.1704058,0.0592834,-0.0296514,0.085185,-0.0212514,-0.00423,0.0019846,0.0661432,0.0908994,-0.001429,0.0151666,-0.0316352,-0.0152486,-0.0061344,0.0040308,0.006858,0.0022804,0.0049776,-0.0010506,0.0146242,0.0040806,-0.0150362,-0.0389212,0.003784
France_N_BA,0.129758,0.173656,0.068636,-0.038437,0.088324,-0.024263,-0.002585,-0.002308,0.064016,0.093669,-0.005034,0.014687,-0.030178,-0.015689,-0.0076,-0.01074,-0.005607,0.004181,0.001131,-0.015632,0.01148,0.003833,-0.012325,-0.044464,0.001916
France_NouvelleAquitaine_Mesolithic.SG,0.1206525,0.1112005,0.1912,0.194124,0.164492,0.053547,0.023149,0.0369215,0.0950015,0.013394,-0.0174565,-0.022105,0.014197,0,0.0607345,0.0625825,0.0008475,0.0082985,-0.003268,0.0664695,0.119352,0.014158,-0.048991,-0.184484,0.021495
France_Occitanie_EBA.SG,0.1303275,0.139635,0.0610935,0.026486,0.059857,0.003347,0.0008225,0.000808,0.0162595,0.02852,-0.0064955,0.007119,-0.0262385,-0.020024,0.0044785,0.011005,0.012256,0.004624,-0.00044,0.013694,0.009546,0.0012365,-0.0125095,-0.013616,0.0044905
France_Occitanie_EMBA.SG,0.1274815,0.151314,0.051854,0.0098515,0.0595495,0.004323,0.014806,0.0054225,0.031701,0.050388,0.0034105,-0.0017235,-0.0120415,-0.0055735,0.0041395,0.0014585,0.0018905,0.008425,-0.0007545,-0.005127,0.0106685,0.011129,-0.003143,-0.017111,-0.0031735
France_Occitanie_IA2.SG,0.1297582,0.1377058,0.057473,0.0221578,0.0496094,0.0094824,-0.0035722,-0.0010152,0.0192252,0.024784,0.0014938,0.0061746,-0.020634,-0.0125514,0.013002,0.0001062,-0.0009648,0.0032936,-0.0013322,-0.004352,0.01133,0.0027698,-0.0091698,-0.002675,-0.0037362
France_Occitanie_LN.SG,0.137726,0.170609,0.059962,-0.029393,0.085554,-0.01506,-0.00329,0.005307,0.06872,0.084558,-0.012342,0.014537,-0.025272,-0.010322,-0.005429,-0.002652,0.005607,0.002787,0.008296,0.005628,0.017469,0.003339,-0.016885,-0.019159,0.000359
France_Occitanie_MN.SG,0.117238,0.168578,0.047894,-0.059109,0.081861,-0.03765,-0.00658,0.003923,0.060539,0.096585,0.003248,0.018883,-0.023488,-0.016102,-0.012758,0.005834,0.029206,-0.001267,0.000628,0.011756,0.012104,0,-0.021199,-0.02651,0.000838
France_Ranchot88,0.114961,0.107646,0.181772,0.195093,0.161569,0.067492,0.015511,0.043383,0.091627,0.016583,-0.011042,-0.016186,0.01888,-0.000826,0.065146,0.042826,-0.03051,0.018116,-0.014204,0.050149,0.110555,0.00779,-0.056447,-0.177374,0.01928
France_Rochedane,0.117238,0.112724,0.170836,0.191217,0.149874,0.04769,0.010575,0.035306,0.083241,0.034989,-0.013641,-0.020082,0.008622,0.00523,0.054831,0.066427,0.008736,0.014569,-0.021369,0.051775,0.094084,0.018672,-0.055092,-0.168217,0.010658
France_Sarrebourg_LateAntiquity_oLevant.SG,0.119059,0.1259258,0.0191576,-0.0007752,0.0141566,0.001004,0.00282,0.0055842,-0.000859,0.0099136,9.72E-05,0.0027276,-0.0071062,-0.0034406,-0.0031488,-0.004455,-0.0036506,-0.0003294,0.0008044,-0.0047774,-0.0051162,0.002498,0.003747,-0.0006264,-0.002802
France_Sarrebourg_LateAntiquity.SG,0.1258882,0.1444082,0.0550598,0.0254524,0.043208,0.0079206,0.000752,0.003877,0.0160758,0.019827,-0.006463,0.0052454,-0.0128444,-0.0119456,0.0112918,-0.0039246,-0.0070668,0.0005322,0.0027152,-0.0003252,0.002795,0.002399,-0.0010106,0.002916,0.0008144
France_SouthEast_IA2,0.1277096,0.1472514,0.0605654,0.0129846,0.0473934,0.0003904,0.001222,0.0040616,0.0185708,0.0351716,-0.0012342,0.0131882,-0.0203666,-0.0135144,0.0089574,0.0008752,-0.0022688,0.0032938,0.0010058,0.0012506,0.0027202,0.0036108,-0.0032538,0.0005062,-0.001844
French_Polynesia_400BP,-0.004553,-0.364575,-0.087492,0.01615,0.145258,-0.054941,-0.004465,0.009692,-0.027406,-0.017495,0.026469,0.006744,0.002973,-0.012386,0.01045,0.009944,-0.002217,0.008108,0.000126,-0.001876,0.014849,-0.026709,-0.002588,-0.00253,-0.043948
Georgia_Kotias.SG,0.08992,0.103584,-0.088246,-0.004845,-0.089555,0.020359,0.023266,-0.001154,-0.130486,-0.080002,-0.007632,0.024878,-0.052626,0.007707,0.026465,-0.0297,0.027772,-0.010769,-0.023757,0.037518,0.030945,-0.006677,0.0053,-0.020846,0.001557
Germany_AltInden_Saxon_EMedieval,0.1197418,0.1373672,0.0451037,0.0223731,0.0360886,0.0083295,0.0007677,0.0050767,0.0062175,0.014834,-0.0047959,0.0062343,-0.0134983,-0.0095969,0.0093015,0.0083709,-0.0021296,0.0012669,0.0022541,-0.0031431,0.0010647,0.0022751,-0.0017747,0.0060008,0.0006785
Germany_Anderten_Saxon_Medieval,0.1252056,0.1331359,0.0565682,0.0442187,0.0383762,0.0168171,0.0023735,0.0056305,0.0049904,-0.0007836,-0.0052614,0.0034019,-0.0074182,-0.0065923,0.0180643,0.0025987,-0.0058413,0.0011275,0.0028534,0.0009005,0.0066508,0.0048842,0.0008627,0.0154479,0.0013053
Germany_BellBeaker,0.1267361,0.1314234,0.056425,0.0450084,0.0342131,0.015589,0.0013857,0.0028248,0.0052612,0.0047256,-0.0021391,0.0066045,-0.00995,-0.0119733,0.0147936,0.0084674,0.0011195,0.0016164,0.0022886,0.0059339,0.0052794,0.0039825,-0.0026775,-0.0009764,-0.0009911
Germany_BenzigerodeHeimburg_LN,0.1257745,0.133034,0.0563795,0.0686375,0.018003,0.0220325,-0.0012925,0.0032305,-0.005215,-0.0082005,-0.005927,0.00015,-0.019995,-0.010184,0.0230725,-0.0009945,-0.015646,0.0041805,-0.001383,-0.0001875,0.008672,0.0066155,0.0001235,0.0075915,-0.0010175
Germany_Blatterhohle_MN,0.1303275,0.153345,0.0891895,0.0289085,0.105712,0.0030675,0.0012925,0.013384,0.072401,0.059227,0.0003245,0.0050205,-0.0108525,-0.0111475,0.0076685,0.0250595,0.0103655,0.004181,0.0035195,0.0136315,0.032505,0.0068625,-0.0239715,-0.0590445,0.007724
Germany_Blatterhohle_MN_oWHG,0.125205,0.123895,0.157259,0.138891,0.130486,0.032072,0.01081,0.026537,0.073015,0.013303,-0.016888,-0.01139,0.017988,-0.008257,0.037866,0.04455,0.007432,0.008868,-0.011564,0.040269,0.073495,0.010758,-0.035372,-0.108811,0.014849
Germany_CordedWare,0.1287464,0.1130622,0.0586631,0.088574,0.002633,0.0340247,0.0013057,0.0028203,-0.0265881,-0.0383911,-0.0007939,0.0027143,-0.0071854,-0.0110098,0.0255004,0.0095168,-0.013444,0.0023649,-0.0014944,0.0055024,0.0042287,0.0006321,0.0087369,0.0185567,0.001264
Germany_CordedWare_o,0.126344,0.125926,0.070144,0.080104,0.048624,0.025658,0.00376,0.007615,0.011862,-0.006014,-0.000325,0.011989,0.002825,-0.015414,0.017236,0.018695,-0.005607,-0.002534,0.014707,0.013131,0.022211,0.016817,-0.003944,-0.02169,0.011496
Germany_CordedWare.SG,0.118376,0.112724,0.060716,0.088502,0.020311,0.022869,0.00188,-0.001385,-0.017794,-0.026242,-0.006333,0.001649,-0.017839,-0.02491,0.024837,0.008884,0.012647,0.014442,-0.003771,0.022886,-0.004866,-0.003462,0.01023,0.004217,0.005508
Germany_DillingenSteinheim_LBK_EN.SG,0.124067,0.175687,0.01961,-0.085918,0.065243,-0.04016,-0.002115,-0.004384,0.050722,0.088567,0.004872,0.007194,-0.024529,0.003991,-0.039223,-0.019491,0.008996,0.005828,0.010182,-0.009755,-0.005989,0.007666,-0.001356,0.001687,0.002036
Germany_Drantum_Saxon_Medieval,0.1149613,0.1308678,0.0597863,0.0498712,0.0412179,0.0194665,0.0003133,0.0077997,0.0043769,-0.0010813,-0.0053481,0.0055251,-0.0099207,-0.0101565,0.0228914,0.0085654,-0.0055283,0.000228,0.0054303,0.0046105,0.0089509,0.0057046,0.0004684,0.0145241,0.0014449
Germany_Dunum_Saxon_Medieval,0.1163524,0.1317932,0.0642781,0.0499573,0.0404177,0.0221562,0.0039429,0.0075894,0.0008408,-0.0005062,-0.0040234,0.0025143,-0.0076643,-0.0146339,0.0223787,0.0077049,-0.0062296,-0.0013232,0.0075558,0.0028626,0.0069461,0.0065261,0.0025747,0.0170572,-0.0016763
Germany_EarlyMedieval_o1.SG,0.1240673,0.1458977,0.0159647,-0.0147503,0.023594,-0.008367,0.002585,0.0069997,0.0068857,0.0196207,0.004655,0.0040967,-0.010109,-0.0016057,-0.0126673,-0.006011,0.0046503,-0.0009713,0.0030167,-0.009755,-0.0040763,0.009892,0.007313,0.0036147,-3.97E-05
Germany_EarlyMedieval_o2.SG,0.1007335,0.0330045,0.0382775,-0.006137,-0.0009235,0.0104585,-0.0045825,0.003231,-0.001943,0.000182,-0.001218,-0.0029225,-0.0046825,0.0019265,0.0085505,-0.002851,0.002738,-0.003104,-0.0063475,0.001501,-0.003057,-0.0077285,-0.0020335,0.001145,-0.0061075
Germany_EarlyMedieval_o3.SG,0.120273,0.127618,0.048397,0.0392983,0.0344677,0.0163617,0.0063453,0.0118457,-0.0049087,-0.0037663,0.0018947,-0.0004497,-0.001883,-0.002523,0.009048,0.00716,-0.011648,-0.0031673,0.008296,0.0035017,0.002038,0.0031737,0.0122017,0.005382,0.007225
Germany_EarlyMedieval.SG,0.1276888,0.1322957,0.0612994,0.0471874,0.0424974,0.0214238,0.0068581,0.0069646,0.0023983,-0.0017229,-0.0049602,0.0049593,-0.0057032,-0.0032154,0.0164098,-0.0009041,-0.008001,0.0039505,0.0051993,0.0024216,0.0072033,0.0035523,-0.0019271,0.0135835,-0.0026344
Germany_EBA_Unetice,0.126723,0.1252488,0.0612195,0.062985,0.032929,0.0184998,0.00376,0.0036153,-0.0046358,-0.015581,-0.0019488,0.0043712,-0.0078297,-0.0128907,0.0151103,0.0080218,-0.0051287,-0.00038,0.0003353,0.0043355,0.0068212,0.0038538,0.0001848,-0.0016065,2.02E-05
Germany_EMedieval_Alemanic,0.1274815,0.1310035,0.067693,0.054587,0.034314,0.0174305,0.0096355,0.0092305,0.002659,0.0010935,-0.005846,0.007943,-0.0102575,-0.013005,0.0164225,0.01127,0.001369,0.0011405,0.001697,0.002939,0.0069255,0.0062445,-0.000863,0.0165085,0.0016165
Germany_EMedieval_Alemanic_SEurope,0.1166685,0.1472515,0.0241355,-0.0137275,0.021235,-0.004602,0.0012925,0.0012695,0.005113,0.0249665,0.000812,0.003522,-0.011967,0.0019265,-0.002036,-0.005436,-0.0024775,-0.00019,0.007542,-0.0034395,-0.0054275,0.0030295,0.00228,0.0062655,-0.0022155
Germany_EN_LBK,0.1214032,0.1811099,0.014467,-0.0864884,0.0626892,-0.0415844,-0.0024101,-0.0032061,0.043716,0.0854338,0.008033,0.012694,-0.0235675,0.0006969,-0.0388795,-0.0070329,0.0206062,0.0033101,0.0144981,-0.011258,-0.0093744,0.0048409,-0.0060968,-0.005848,-0.0044714
Germany_EssenbachAmmerbreite_LBK_EN.SG,0.126344,0.179749,0.023759,-0.082688,0.060011,-0.040718,-0.006345,-0.007615,0.043359,0.085286,0.006658,0.014687,-0.026164,0.003028,-0.032709,-0.012331,0.019558,0.007475,0.012318,0.001501,-0.009358,0.010758,-0.003081,-0.000482,-0.00467
Germany_Falkenstein,0.114961,0.105615,0.197611,0.183465,0.156645,0.066376,0.021386,0.025614,0.078537,0.014943,-0.024845,-0.007643,0.030475,-0.011423,0.048045,0.056483,-0.015125,0.003674,-0.001634,0.044021,0.11642,0.015457,-0.042644,-0.164361,0.018681
Germany_Hassleben_Germanic_elite_1.SG,0.140002,0.141159,0.055437,0.017442,0.039392,0.004741,0.003055,0.012692,0.009817,0.021322,0.009581,0.003897,-0.008771,-0.007156,0.016694,0.008884,0.000913,0.013302,-0.005656,-0.00075,0.00574,0.012736,-0.007765,0.004699,0.006826
Germany_Hassleben_Germanic_elite_2.SG,0.125205,0.136081,0.082967,0.061693,0.043393,0.019522,-0.006345,0.01523,-0.007976,-0.026424,-0.001299,-0.003147,0.003865,0.002752,0.014251,0.012331,-0.007432,-0.005321,-0.001257,0.010505,0.016221,-0.006059,-0.009983,0.008435,0.000838
Germany_Hassleben_Germanic.SG,0.12862,0.1462365,0.0529858,0.0140505,0.046624,0.0037648,0.0003525,0.0010962,0.0177425,0.0265152,-0.0072262,0.009479,-0.0127848,-0.0128333,0.007295,-0.0033478,-0.0086055,-0.00095,0.0009745,-0.000938,0.0010292,0.0001238,-0.0040055,-0.0027112,-0.001587
Germany_Herxheim_LBK_EN.SG,0.121791,0.179749,0.016216,-0.085595,0.05878,-0.048527,-0.008695,-0.004154,0.04295,0.084011,0.002111,0.013038,-0.017988,0.006055,-0.036509,-0.015646,0.004824,0.004561,0.010433,-0.012756,-0.010981,0.012118,-0.0053,-0.00482,-0.004071
Germany_Hiddestorf_Saxon_EMedieval,0.1277665,0.1289722,0.0693902,0.0611278,0.038238,0.0248212,0.0025262,0.0061727,0.003221,-0.0029615,-0.0015832,0.0065568,-0.0075445,-0.0058148,0.0186952,0.0093475,-0.0126798,6.33E-05,0.0013827,0.00469,0.0022775,0.009367,0.0006162,0.017924,-0.0030835
Germany_Issendorf_Saxon_EMedieval,0.1212215,0.1259255,0.0735385,0.0495805,0.041854,0.023148,0.0034075,0.0134995,0.0100215,-0.0129385,-0.007551,0.0053205,-0.006467,-0.01101,0.0167615,0.001591,-0.006193,-0.00038,-0.004211,0.011005,0.016783,0.002844,0.004745,0.009278,-0.0034725
Germany_LBA_Halberstadt,0.12862,0.132019,0.058454,0.054587,0.032006,0.023985,0.00752,0.005077,0.004704,-0.005103,0.002111,0.002098,-0.01442,-0.015138,0.015744,0.017369,0.007693,-0.003674,0.000628,0.004752,0.002745,0.002968,0.003451,0.007109,0.002634
Germany_Lech_BellBeaker,0.129433,0.1337599,0.0509653,0.0407903,0.0288407,0.0115141,-0.002585,-0.001121,-0.0001461,0.009294,-0.0005104,0.0061873,-0.0111496,-0.011167,0.0099269,0.0067051,0.0015461,0.0019364,0.0034836,0.0023763,0.0018717,0.0021551,-0.0026584,0.0045617,-0.0037123
Germany_Lech_EBA,0.1228577,0.138112,0.0535982,0.0317146,0.0386992,0.0078612,0.0040098,-0.0005048,0.0088457,0.0144992,-0.0022532,0.0075777,-0.0144851,-0.0115173,0.0099162,0.0059084,0.0025262,0.0021774,0.0041638,0.0035799,0.0051939,0.0034081,-6.16E-05,0.0012804,-0.0022976
Germany_Lech_MBA,0.108132,0.15436,0.033941,0.005168,0.047393,-0.006693,0.001175,0.007846,0.026384,0.038999,0.01153,0.015586,-0.009068,0.002202,0.005429,-0.016706,-0.00691,0.011149,-0.005154,-0.014132,0.004492,-0.00371,-0.004683,-0.011327,-0.000599
Germany_Liebenau_Saxon_EMedieval,0.1161,0.138112,0.061094,0.066861,0.038469,0.014781,0.017626,0.000231,0.001023,-0.003098,-0.015914,0.001499,-0.017988,-0.023946,0.016151,0.023336,-0.000913,0.006208,0.008925,0.015007,0,0.007296,-0.010476,0.013496,-0.005748
Germany_LN_Alberstedt,0.12862,0.133034,0.056945,0.050388,0.029852,0.02008,0.0047,0.006461,0.005931,-0.00164,-0.004547,0.01079,-0.009663,-0.017616,0.012079,0.006895,0.005085,0.003674,0.00176,0.003752,0.004243,0.002844,0.000739,-0.001566,-0.001317
Germany_LN_Karsdorf,0.125205,0.107646,0.045254,0.097869,0.005847,0.03514,0.002115,0.000923,-0.035178,-0.036447,0.000812,0.015436,-0.016055,-0.027662,0.031487,0.004243,-0.013299,-0.000507,-0.004274,0.010505,-0.00025,0.002597,0.010969,0.033378,-0.010418
Germany_LN_oWHG,0.132035,0.141159,0.156128,0.124033,0.128947,0.032909,0.013396,0.018692,0.065243,0.018953,-0.009094,-0.01124,0.010406,-0.001789,0.026194,0.042163,0.010822,0.014696,-0.003897,0.038143,0.07936,0.015828,-0.032784,-0.100496,0.012574
Germany_Mesolithic,0.129758,0.112724,0.194217,0.201876,0.159414,0.048806,0.024206,0.03946,0.0904,0.002551,-0.016888,-0.018134,0.024678,0.002752,0.049809,0.060328,-0.007693,0.011149,0.001508,0.049899,0.098826,0.015951,-0.045478,-0.163517,0.02395
Germany_MN_Baalberge,0.12862,0.17264,0.046197,-0.040375,0.077399,-0.0305385,-0.006228,0.006692,0.0637095,0.0823705,-0.002517,0.0094415,-0.0215555,-0.00172,-0.0196795,0.007823,0.0101045,0.0066515,0.004651,-0.002751,0.001809,0.0034005,-0.018672,-0.026028,-0.005149
Germany_MN_Esperstedt,0.121791,0.175687,0.048649,-0.046835,0.087093,-0.037371,-0.003055,0.008538,0.046018,0.081095,0.002111,0.016785,-0.022448,-0.009221,-0.022801,0.012066,0.035464,0,0.008547,0.001,0.006489,0.003957,-0.009613,-0.0194,-0.005868
Germany_N,0.121791,0.182795,0.01697,-0.079135,0.072937,-0.048527,0.01034,-0.008538,0.050926,0.089296,0.018675,0.006594,-0.020812,-0.001927,-0.030944,-0.007027,0.008605,-0.011529,0.001131,-0.004502,-0.005989,0.012736,-0.01479,-0.012773,-0.027423
Germany_Roman.SG,0.121791,0.152329,0.048271,0.003553,0.05201,0.005857,0.00094,0.000462,0.023929,0.026789,-0.004384,0.010041,-0.015609,-0.012248,-0.000543,-0.001591,0.008084,0.004941,0.001006,-0.002001,0.004243,0.002844,0,-0.003253,-0.003233
Germany_Saxony_LBK_N,0.1204085,0.1808731,0.0154081,-0.0896095,0.0604946,-0.0449312,-0.002627,-0.004846,0.0433079,0.0872065,0.0063273,0.0118555,-0.0239716,1.48E-05,-0.0393056,-0.0108818,0.0231385,0.002199,0.0136022,-0.0104201,-0.013855,0.0049815,-0.0055682,-0.0052459,-0.0043365
Germany_Schleswig_Saxon_LMedieval,0.1282947,0.1322365,0.0598546,0.0462121,0.039326,0.0176896,0.0049351,0.0060163,0.0024397,0.001484,-0.005788,0.0035754,-0.0092912,-0.0100955,0.018584,0.0048205,-0.0090523,0.003511,0.0039685,0.0048414,0.0057132,0.0025348,-0.0011884,0.0124026,-0.0012659
Germany_Schortens_Saxon_EMedieval,0.1157203,0.1289723,0.063859,0.056525,0.044521,0.0184067,0.0058753,0.0063073,0.004636,0.0034623,-0.006279,0.0082427,-0.0118437,-0.0157347,0.020901,0.0061433,-0.0066497,-0.0022383,0.005028,-0.0003337,0.0078193,0.0048223,-0.001068,0.0199227,0.0027143
Germany_SouthernGermany_Anselfingen_EBA,0.121791,0.138112,0.059208,0.044574,0.023389,0.006136,0.00799,0.002769,0.001432,0.000729,-0.002273,0.003747,-0.005203,-0.007844,0.022394,-0.011668,-0.006519,0.003167,0.007793,-0.004377,0.004617,-0.008037,0.000246,-0.010363,-0.005748
Germany_SouthernGermany_Singen_EBA,0.1271023,0.1355169,0.056107,0.0347404,0.0406912,0.0095443,0.0007833,-7.69E-05,0.0124533,0.0184058,-0.0047814,0.0048123,-0.012124,-0.0155973,0.013738,0.0137598,0.0056208,0.0009997,0.002472,0.0045856,0.0042424,0.0040943,-0.0015338,-0.0011914,0.0019293
Germany_SouthernGermany_Singen_EBA_o,0.126344,0.137096,0.054305,0.03876,0.039084,0.009761,0.00141,0.003461,0.002045,0.017859,-0.019162,0.006444,-0.013082,-0.018304,0.020222,0.016574,0,-0.001394,-0.001131,0.016758,0.007861,-0.00915,-0.003697,-0.019159,-0.00491
Germany_SouthernGermany_Singen_IA,0.124067,0.144205,0.050534,0.026486,0.051086,-0.00251,0.004935,0.006231,0.006545,0.010387,0.01153,-0.005245,0.001041,0.0139,-0.008007,-0.016043,-0.009909,0.011529,0.005656,-0.003502,-0.01123,-0.008161,-0.005669,-0.010604,-0.00479
Germany_Tollense_BA.SG,0.142279,0.135065,0.087869,0.07429,0.060011,0.013108,0.014806,0.012923,0.016566,0.004556,0.009094,0.001199,0.010555,0.010735,-0.00475,0.014717,0.014603,-0.003421,0.006913,-0.000625,-0.002121,0.010387,-0.001972,-0.015062,0.008023
Gibraltar_EBA,0.1212215,0.153345,0.0486485,-0.014858,0.063858,-0.0121315,-0.002585,0.0062305,0.0466315,0.062234,-0.0035725,0.01094,-0.0248265,-0.0144505,0.0066505,-0.000663,-0.0048895,-0.0019005,0.001508,0.002751,0.013913,0.0008035,-0.006224,-0.025305,0.003952
Gibraltar_EN,0.130897,0.164516,0.040352,-0.060724,0.0834,-0.033188,-0.018331,0.007384,0.069947,0.096767,0.000162,0.02248,-0.032408,-0.00523,-0.017372,-0.0118,-0.002999,0.012922,0.008422,-0.010755,0.002995,0.000124,-0.016022,-0.011809,0.001796
